Ticket_ID,inferred_severity,severity_delta,mismatch_label,mismatch_type,score_rule,score_embedding,score_resolution_time,fused_score
TKT-112272,Low,-1,0,None,0.15,0.12187548,0.6225,0.23465642109513285
TKT-112273,Low,-1,0,None,0.05,0.15748627,1.3311,0.34384019393473864
TKT-112274,High,1,0,None,2.0,1.9488056,1.39755,1.861591947078705
TKT-112275,Medium,0,0,None,1.0,1.0042081,1.2429,1.050052833557129
TKT-112276,Medium,1,0,None,1.2,1.0600208,0.6102,1.0330473005771637
TKT-112277,High,1,0,None,2.0,1.8930382,0.94365,1.7512933552265166
TKT-112278,High,1,0,None,2.1,1.9981121,2.916,2.2275391638278963
TKT-112279,High,0,0,None,2.0,1.29454,1.61205,1.675499027967453
TKT-112280,Low,-1,0,None,0.3,0.19682762,0.0,0.20388967245817186
TKT-112281,Medium,1,0,None,1.6,1.0733339,1.0503,1.3057268619537354
TKT-112282,High,0,0,None,2.0,1.9488056,2.4078,2.063641941547394
TKT-112283,Medium,0,0,None,0.2,0.04953258,2.916,0.6905363826081157
TKT-112284,Medium,1,0,None,1.2,1.0600208,0.5958,1.0301672995090485
TKT-112285,Medium,1,0,None,2.1,0.038576685,2.4705,1.452601795271039
TKT-112286,High,1,0,None,1.3,1.4184979,2.28585,1.5386442601680757
TKT-112287,Medium,1,0,None,0.2,0.6429595,2.5431,0.8236558414995669
TKT-112288,Low,0,0,None,0.3,0.19682762,0.43245,0.2903796717524529
TKT-112289,High,1,0,None,2.0,1.8930382,2.83995,2.1305533707141877
TKT-112290,Low,0,0,None,0.05,0.15748627,1.9116,0.45994019526988267
TKT-112291,High,2,1,Hidden Crisis,2.0,1.8930382,1.18215,1.7989933550357817
TKT-112292,Medium,1,0,None,0.2,0.57010436,1.61205,0.6119465388357639
TKT-112293,Low,-1,0,None,0.2,0.6429595,0.0,0.31503581777215
TKT-112294,Medium,1,0,None,1.1,0.63175684,0.8283,0.8817749053239822
TKT-112295,High,1,0,None,2.1,1.9981121,2.4078,2.1258991777896883
TKT-112296,Low,-1,0,None,0.2,0.6429595,0.55875,0.42678581252694126
TKT-112297,Medium,0,0,None,0.4,2.0941286,0.41205,0.9953550174832344
TKT-112298,Low,-1,0,None,0.2,0.57010436,0.0,0.28953652754426
TKT-112299,High,2,1,Hidden Crisis,2.1,1.9981121,0.0,1.6443391859531402
TKT-112300,High,0,0,None,2.0,1.9488056,1.27095,1.8362719416618347
TKT-112301,Medium,0,0,None,0.4,2.0941286,0.23115,0.9591750159859657
TKT-112302,Medium,1,0,None,0.2,0.6429595,1.0266,0.5203558184206485
TKT-112303,Low,-1,0,None,0.3,0.19682762,0.7104,0.34596966952085495
TKT-112304,High,-1,0,None,2.8,2.159486,2.11995,2.439810109138489
TKT-112305,Medium,-1,0,None,0.2,0.4857986,1.82055,0.6241395033895969
TKT-112306,Low,0,0,None,0.3,0.19682762,0.0,0.20388967245817186
TKT-112307,Low,0,0,None,0.2,0.4857986,1.1541,0.49084949865937233
TKT-112308,Medium,1,0,None,0.05,0.15748627,2.916,0.6608201744034886
TKT-112309,Low,0,0,None,0.3,0.036996286,0.84825,0.3175986999645829
TKT-112310,Medium,1,0,None,0.3,1.3503485,2.4078,1.0891819626092911
TKT-112311,High,1,0,None,2.1,1.9981121,2.5431,2.1529592096805574
TKT-112312,Critical,1,0,None,3.0,2.996188,1.0503,2.6087257742881773
TKT-112313,Medium,1,0,None,0.2,0.57010436,1.21245,0.5320265330374241
TKT-112314,Medium,-1,0,None,0.2,0.6429595,1.9116,0.6973558165132999
TKT-112315,Medium,1,0,None,1.2,1.0980611,2.76105,1.4765313982963564
TKT-112316,Medium,1,0,None,1.1,0.63175684,0.4512,0.8063549071550369
TKT-112317,Low,-1,0,None,0.3,0.09956941,0.0,0.16984929889440536
TKT-112318,Low,-1,0,None,0.15,0.12187548,0.0,0.11015642061829567
TKT-112319,Medium,0,0,None,0.05,0.15748627,2.916,0.6608201744034886
TKT-112320,High,1,0,None,2.0,1.998326,0.51285,1.7019840776920319
TKT-112321,Low,0,0,None,0.2,0.4857986,0.696,0.39922950640320776
TKT-112322,High,1,0,None,2.0,1.8930382,0.9636,1.755283349752426
TKT-112323,Low,-1,0,None,0.3,0.036962382,0.8283,0.3135968390852213
TKT-112324,Low,-1,0,None,0.3,0.038576685,0.6102,0.27054184265434744
TKT-112325,Medium,1,0,None,0.4,2.0941286,0.5826,1.029465015232563
TKT-112326,Medium,0,0,None,1.1,1.0012358,2.68545,1.3825225710868838
TKT-112327,High,0,0,None,2.0,1.998326,2.68545,2.1365040957927706
TKT-112328,Low,-1,0,None,0.3,0.09956941,1.4595,0.4617492899298668
TKT-112329,High,0,0,None,1.6,1.0733339,2.4705,1.5897668600082397
TKT-112330,Low,0,0,None,0.2,0.4857986,0.75675,0.41137950792908673
TKT-112331,High,2,1,Hidden Crisis,2.0,1.8930382,0.9231,1.7471833527088165
TKT-112332,High,1,0,None,2.0,1.8930382,2.01165,1.9648933708667755
TKT-112333,Medium,0,0,None,0.15,0.12187548,2.76105,0.6623664177954197
TKT-112334,Medium,0,0,None,0.15,0.12187548,2.4078,0.5917164124548435
TKT-112335,Medium,0,0,None,1.2,1.0980611,1.9116,1.306641399860382
TKT-112336,Medium,-1,0,None,0.3,1.3503485,1.82055,0.9717319637537003
TKT-112337,High,1,0,None,2.0,1.29454,1.6527,1.6836290061473846
TKT-112338,High,2,1,Hidden Crisis,2.0,1.9488056,1.36425,1.854931938648224
TKT-112339,Medium,0,0,None,0.15,0.12187548,2.76105,0.6623664177954197
TKT-112340,Medium,1,0,None,0.2,0.6429595,2.68545,0.8521258331835271
TKT-112341,Low,0,0,None,0.3,0.19682762,0.57195,0.3182796761393547
TKT-112342,High,1,0,None,2.0,1.2823856,2.83995,1.9168249726295472
TKT-112343,Medium,-1,0,None,0.2,0.04953258,2.17515,0.5423663882538676
TKT-112344,Medium,0,0,None,1.6,1.0733339,0.0,1.0956668615341187
TKT-112345,High,0,0,None,2.0,1.8930382,1.69665,1.9018933594226837
TKT-112346,Low,-1,0,None,0.1,0.81794167,0.0,0.33127958364784715
TKT-112347,Medium,1,0,None,1.3,1.4184979,0.40455,1.1623842477798463
TKT-112348,Low,-1,0,None,0.3,0.038576685,0.7407,0.2966418463736773
TKT-112349,Medium,1,0,None,1.2,1.0980611,1.4595,1.2162213921546936
TKT-112350,Low,-1,0,None,0.2,0.04953258,1.6527,0.4378763942047954
TKT-112351,High,1,0,None,2.0,1.8930382,0.5958,1.6817233502864837
TKT-112352,Low,0,0,None,0.05,0.15748627,0.8283,0.2432801963761449
TKT-112353,High,2,1,Hidden Crisis,2.0,1.9488056,0.38925,1.6599319517612459
TKT-112354,Medium,1,0,None,0.2,0.6429595,1.4595,0.6069358088076114
TKT-112355,Medium,1,0,None,0.4,2.0941286,0.5826,1.029465015232563
TKT-112356,Medium,1,0,None,1.2,1.0600208,0.54585,1.0201772987842561
TKT-112357,Medium,1,0,None,0.4,2.0941286,2.4078,1.3945050075650216
TKT-112358,Low,-1,0,None,0.3,0.036962382,1.61205,0.47034685052931313
TKT-112359,Medium,0,0,None,1.1,0.64617956,0.9231,0.9057828545570373
TKT-112360,Low,0,0,None,0.2,0.04953258,0.66735,0.24080640356987715
TKT-112361,High,2,1,Hidden Crisis,1.3,1.4184979,2.4078,1.5630342423915864
TKT-112362,Medium,0,0,None,1.2,1.0980611,0.2433,0.9729814022779465
TKT-112363,Medium,-1,0,None,1.1,0.64617956,2.4705,1.2152628540992736
TKT-112364,High,2,1,Hidden Crisis,2.0,1.998326,0.7731,1.7540340840816497
TKT-112365,Medium,0,0,None,1.2,1.0600208,0.7731,1.0656273066997528
TKT-112366,High,0,0,None,2.0,1.9488056,0.6504,1.712161946296692
TKT-112367,High,2,1,Hidden Crisis,1.3,1.4184979,2.4078,1.5630342423915864
TKT-112368,Medium,1,0,None,1.2,1.0980611,2.5431,1.4329414248466492
TKT-112369,High,1,0,None,2.0,1.9488056,1.96125,1.9743319392204286
TKT-112370,Low,-2,1,False Alarm,0.1,0.81794167,0.55875,0.4430295784026384
TKT-112371,Medium,1,0,None,0.4,2.0941286,0.63615,1.0401750162243844
TKT-112372,High,1,0,None,1.6,1.0733339,2.4705,1.5897668600082397
TKT-112373,Medium,-1,0,None,0.15,0.12187548,2.616,0.6333564080297948
TKT-112374,Medium,1,0,None,0.2,0.04953258,2.11995,0.5313264159485698
TKT-112375,Medium,0,0,None,1.0,1.0042081,1.09965,1.0214028358459473
TKT-112376,Low,-1,0,None,0.2,0.6429595,0.5826,0.4315558172762394
TKT-112377,High,0,0,None,2.0,1.9488056,2.83995,2.150071966648102
TKT-112378,High,0,0,None,2.0,1.2823856,1.3311,1.615054953098297
TKT-112379,Medium,-1,0,None,1.2,1.0980611,2.83995,1.492311418056488
TKT-112380,Medium,0,0,None,1.3,1.4184979,1.7382,1.4291142404079438
TKT-112381,Low,-1,0,None,0.3,0.09956941,0.32895,0.2356392964720726
TKT-112382,High,1,0,None,2.0,1.8930382,0.0,1.5625633537769317
TKT-112383,Critical,0,0,None,3.0,2.996188,2.68545,2.9357557892799377
TKT-112384,Medium,0,0,None,0.4,2.0941286,0.0,0.9129450157284736
TKT-112385,Low,-1,0,None,0.2,0.04953258,1.3311,0.3735564021393657
TKT-112386,Medium,0,0,None,1.0,1.0042081,2.01165,1.2038028478622438
TKT-112387,Medium,1,0,None,0.3,1.3503485,0.42135,0.6918919712305069
TKT-112388,High,-1,0,None,2.1,1.9981121,2.916,2.2275391638278963
TKT-112389,Medium,0,0,None,1.2,1.0980611,0.72795,1.0699113965034486
TKT-112390,Medium,1,0,None,1.1,1.0012358,0.0,0.8454325556755067
TKT-112391,Medium,1,0,None,0.05,0.15748627,2.76105,0.6298301937058568
TKT-112392,Medium,-1,0,None,0.2,0.4857986,2.68545,0.797119525820017
TKT-112393,Medium,0,0,None,1.0,1.0042081,2.0634,1.2141528367996217
TKT-112394,Critical,1,0,None,3.0,2.9681032,0.80865,2.5505661129951482
TKT-112395,High,1,0,None,2.0,1.998326,0.7104,1.7414940774440766
TKT-112396,High,1,0,None,2.0,1.29454,2.5431,1.861709040403366
TKT-112397,Low,0,0,None,0.1,0.81794167,0.0,0.33127958364784715
TKT-112398,High,1,0,None,2.0,1.9488056,0.6102,1.7041219472885132
TKT-112399,Medium,1,0,None,0.3,1.3503485,0.72795,0.7532119661569596
TKT-112400,High,2,1,Hidden Crisis,2.0,1.9488056,1.39755,1.861591947078705
TKT-112401,High,-1,0,None,2.0,1.8930382,2.916,2.1457633316516875
TKT-112402,High,0,0,None,2.0,1.998326,1.69665,1.9387440860271454
TKT-112403,Medium,0,0,None,1.0,1.0042081,1.00575,1.0026228189468385
TKT-112404,Medium,0,0,None,0.3,0.19682762,2.3439,0.6726696655154228
TKT-112405,Medium,1,0,None,1.2,1.0600208,0.0,0.9110073029994965
TKT-112406,Medium,0,0,None,1.1,0.63175684,0.90345,0.8968049079179763
TKT-112407,Medium,1,0,None,1.6,1.0733339,0.86415,1.268496859073639
TKT-112408,Low,-2,1,False Alarm,0.2,0.6429595,0.8826,0.49155581966042516
TKT-112409,Low,0,0,None,0.2,0.57010436,0.4512,0.3797765292227268
TKT-112410,Medium,-1,0,None,0.3,0.19682762,2.68545,0.7409796878695489
TKT-112411,High,2,1,Hidden Crisis,2.0,1.29454,2.4705,1.8471890151500703
TKT-112412,Medium,1,0,None,0.3,0.09956941,2.68545,0.7069393143057824
TKT-112413,Low,-1,0,None,0.15,0.12187548,0.0,0.11015642061829567
TKT-112414,Low,0,0,None,0.2,0.6429595,0.0,0.31503581777215
TKT-112415,Medium,0,0,None,0.05,0.15748627,2.5431,0.5862402202561497
TKT-112416,Medium,1,0,None,1.1,0.64617956,1.07535,0.93623286485672
TKT-112417,Medium,-1,0,None,0.1,0.81794167,1.07535,0.5463495928794145
TKT-112418,High,1,0,None,2.0,1.9488056,1.9116,1.964401948451996
TKT-112419,Medium,1,0,None,1.6,1.0733339,0.80865,1.2573968648910523
TKT-112420,High,1,0,None,2.1,1.9981121,0.4512,1.734579187631607
TKT-112421,Low,-1,0,None,0.05,0.15748627,0.2226,0.12214019615203142
TKT-112422,Medium,0,0,None,0.4,2.0941286,1.7784,1.2686250045895577
TKT-112423,Medium,-2,1,False Alarm,2.0,1.29454,0.6504,1.483169013261795
TKT-112424,Medium,0,0,None,0.3,0.09956941,1.82055,0.5339592918753624
TKT-112425,Low,0,0,None,0.3,0.036962382,0.7104,0.2900168363004923
TKT-112426,Medium,0,0,None,1.3,1.4184979,0.86415,1.2543042480945588
TKT-112427,High,1,0,None,2.0,1.998326,2.83995,2.1674040973186495
TKT-112428,Medium,1,0,None,1.2,1.0980611,0.2484,0.9740014016628266
TKT-112429,Medium,1,0,None,1.1,0.63175684,1.96125,1.1083648949861526
TKT-112430,Medium,0,0,None,0.2,0.6429595,1.0503,0.5250958181917667
TKT-112431,Medium,-1,0,None,2.0,1.29454,0.40455,1.4339990139007568
TKT-112432,Low,0,0,None,0.3,0.09956941,1.4295,0.4557492956519127
TKT-112433,Low,-1,0,None,0.3,0.09956941,0.0,0.16984929889440536
TKT-112434,Low,0,0,None,0.3,0.19682762,1.09965,0.42381967753171923
TKT-112435,Critical,0,0,None,3.0,2.9681032,2.616,2.9120360970497137
TKT-112436,Medium,1,0,None,1.2,1.0980611,1.21245,1.1668114066123962
TKT-112437,Medium,0,0,None,0.3,0.19682762,2.0634,0.6165696784853936
TKT-112438,Medium,1,0,None,0.3,0.038576685,2.0634,0.561181851103902
TKT-112439,Medium,1,0,None,1.1,0.63175684,2.83995,1.284104922413826
TKT-112440,Medium,0,0,None,1.2,1.0600208,2.83995,1.4789973199367523
TKT-112441,Medium,1,0,None,0.05,0.15748627,2.3439,0.5464001895859838
TKT-112442,Medium,1,0,None,1.1,0.64617956,0.4911,0.8193828582763671
TKT-112443,Medium,0,0,None,0.2,0.57010436,1.61205,0.6119465388357639
TKT-112444,High,0,0,None,2.0,1.8930382,0.98505,1.7595733582973478
TKT-112445,High,0,0,None,2.0,1.9488056,0.22665,1.627411949634552
TKT-112446,Medium,0,0,None,1.1,0.63175684,1.6527,1.0466548949480057
TKT-112447,Low,-1,0,None,0.15,0.12187548,1.49535,0.4092264212667942
TKT-112448,Medium,1,0,None,1.1,0.64617956,1.36425,0.9940128445625305
TKT-112449,Medium,1,0,None,0.2,0.6429595,2.5431,0.8236558414995669
TKT-112450,Medium,1,0,None,1.1,1.0012358,0.0,0.8454325556755067
TKT-112451,Medium,1,0,None,0.2,0.57010436,1.4595,0.5814365185797215
TKT-112452,Medium,1,0,None,1.3,1.4184979,1.4595,1.3733742415905
TKT-112453,Low,0,0,None,0.2,0.6429595,0.52395,0.4198258139193058
TKT-112454,Medium,0,0,None,0.2,0.4857986,1.39755,0.5395395077764988
TKT-112455,High,0,0,None,1.3,1.4184979,2.68545,1.6185642659664157
TKT-112456,Medium,1,0,None,0.4,2.0941286,1.18215,1.1493750169873238
TKT-112457,Low,-1,0,None,0.3,0.09956941,1.3311,0.43606929630041125
TKT-112458,Low,0,0,None,0.15,0.12187548,1.1277,0.3356964148581028
TKT-112459,Medium,-1,0,None,0.3,1.3503485,0.0,0.6076219707727433
TKT-112460,Medium,0,0,None,0.3,1.3503485,2.17515,1.042651954293251
TKT-112461,Medium,0,0,None,0.4,2.0941286,0.9231,1.0975650146603584
TKT-112462,Medium,0,0,None,1.2,1.0980611,1.49535,1.2233914017677308
TKT-112463,High,1,0,None,2.0,1.8930382,0.66735,1.696033352613449
TKT-112464,Medium,-1,0,None,1.1,0.63175684,1.5297,1.0220549136400223
TKT-112465,High,2,1,Hidden Crisis,2.0,1.29454,1.0503,1.5631490170955658
TKT-112466,Low,-2,1,False Alarm,0.3,0.09956941,0.98505,0.36685930341482165
TKT-112467,Medium,1,0,None,1.2,1.0980611,1.21245,1.1668114066123962
TKT-112468,Medium,1,0,None,0.2,0.6429595,1.86615,0.688265822082758
TKT-112469,Low,0,0,None,0.3,0.19682762,0.28155,0.26019967049360276
TKT-112470,Medium,1,0,None,0.3,1.3503485,1.5297,0.9135619789361955
TKT-112471,Medium,1,0,None,0.2,0.57010436,1.86615,0.6627665318548679
TKT-112472,Medium,1,0,None,1.1,0.63175684,0.4623,0.8085749059915542
TKT-112473,High,0,0,None,2.0,1.29454,2.28585,1.8102590262889862
TKT-112474,Low,-2,1,False Alarm,0.15,0.12187548,1.7784,0.46583640947937965
TKT-112475,Medium,1,0,None,0.3,1.3503485,0.3798,0.6835819691419602
TKT-112476,High,1,0,None,2.0,1.9488056,2.4078,2.063641941547394
TKT-112477,High,1,0,None,2.0,1.9488056,2.68545,2.119171965122223
TKT-112478,High,1,0,None,2.0,1.998326,0.23115,1.6456440806388855
TKT-112479,Medium,1,0,None,1.1,0.63175684,2.17515,1.151144888997078
TKT-112480,Medium,1,0,None,1.1,0.63175684,0.94365,0.904844906926155
TKT-112481,Medium,-2,1,False Alarm,0.3,0.09956941,1.9116,0.5521692976355552
TKT-112482,High,-1,0,None,2.0,1.29454,2.76105,1.9052990138530732
TKT-112483,Medium,1,0,None,1.1,0.63175684,2.4705,1.2102149039506913
TKT-112484,High,1,0,None,2.0,1.29454,1.18215,1.589519017934799
TKT-112485,High,2,1,Hidden Crisis,2.1,1.9981121,1.6527,1.9748791754245758
TKT-112486,Low,0,0,None,0.2,0.57010436,0.55875,0.40128652229905126
TKT-112487,Low,0,0,None,0.2,0.04953258,1.82055,0.47144639771431684
TKT-112488,Low,0,0,None,0.15,0.12187548,0.51285,0.2127264179289341
TKT-112489,Medium,1,0,None,1.1,1.0012358,2.68545,1.3825225710868838
TKT-112490,High,2,1,Hidden Crisis,2.1,1.9981121,0.4911,1.7425591886043548
TKT-112491,Medium,1,0,None,0.3,1.3503485,2.83995,1.175611987709999
TKT-112492,Medium,1,0,None,0.3,1.3503485,0.90345,0.7883119732141495
TKT-112493,High,1,0,None,2.0,1.998326,2.01165,2.0017440974712373
TKT-112494,Medium,0,0,None,1.2,1.0980611,1.96125,1.3165713906288148
TKT-112495,High,1,0,None,2.0,1.8930382,2.0634,1.9752433598041534
TKT-112496,Low,0,0,None,0.15,0.12187548,0.0,0.11015642061829567
TKT-112497,High,2,1,Hidden Crisis,2.1,1.9981121,1.21245,1.8868291914463042
TKT-112498,High,1,0,None,2.0,1.9488056,1.0503,1.7921419501304627
TKT-112499,Medium,0,0,None,2.0,1.29454,0.63615,1.4803190171718597
TKT-112500,Medium,0,0,None,0.3,0.038576685,2.76105,0.7007118422538042
TKT-112501,Medium,1,0,None,1.2,1.0980611,1.2999,1.1843014121055604
TKT-112502,Medium,0,0,None,1.1,1.0012358,2.5431,1.3540525794029237
TKT-112503,Medium,0,0,None,0.2,0.6429595,2.68545,0.8521258331835271
TKT-112504,High,0,0,None,2.0,1.29454,1.69665,1.692419022321701
TKT-112505,Medium,0,0,None,0.3,0.036996286,2.4705,0.6420487040653825
TKT-112506,High,-1,0,None,2.0,1.9488056,2.68545,2.119171965122223
TKT-112507,High,0,0,None,2.0,1.8930382,1.1541,1.7933833420276641
TKT-112508,Medium,-1,0,None,0.2,0.6429595,2.616,0.8382358051836492
TKT-112509,Medium,0,0,None,0.3,1.3503485,1.36425,0.8804719597101212
TKT-112510,Medium,-1,0,None,1.6,1.0733339,1.61205,1.4180768728256226
TKT-112511,Low,-1,0,None,0.2,0.04953258,1.4595,0.39923639576882125
TKT-112512,Medium,0,0,None,1.2,1.0980611,2.17515,1.35935138463974
TKT-112513,Critical,0,0,None,3.0,2.996188,1.569,2.7124657750129697
TKT-112514,High,0,0,None,2.9,2.26745,1.18215,2.3350375771522525
TKT-112515,Critical,0,0,None,2.8,2.159486,2.76105,2.568030095100403
TKT-112516,Low,0,0,None,0.15,0.12187548,1.86615,0.4833864249289036
TKT-112517,Medium,0,0,None,1.3,1.4184979,0.0,1.0814742505550385
TKT-112518,Critical,1,0,None,3.0,2.996188,2.916,2.9818657517433165
TKT-112519,Medium,0,0,None,1.0,1.0042081,1.1541,1.0322928190231324
TKT-112520,Medium,1,0,None,0.1,0.81794167,1.18215,0.5677095849066973
TKT-112521,Low,0,0,None,0.2,0.57010436,1.0503,0.4995965279638767
TKT-112522,High,2,1,Hidden Crisis,2.0,1.2823856,1.82055,1.7129449486732482
TKT-112523,High,1,0,None,2.0,1.998326,2.17515,2.0344440639019012
TKT-112524,High,-1,0,None,2.1,1.9981121,2.68545,2.181429201364517
TKT-112525,Medium,1,0,None,0.3,1.3503485,1.18215,0.8440519720315933
TKT-112526,Medium,0,0,None,1.1,0.63175684,0.42135,0.8003849059343338
TKT-112527,High,1,0,None,2.0,1.8930382,1.39755,1.8420733511447906
TKT-112528,High,0,0,None,2.0,1.29454,2.4078,1.834649008512497
TKT-112529,High,2,1,Hidden Crisis,2.0,1.8930382,0.0,1.5625633537769317
TKT-112530,Medium,1,0,None,1.1,0.63175684,2.916,1.299314883351326
TKT-112531,High,1,0,None,2.0,1.8930382,2.83995,2.1305533707141877
TKT-112532,Low,-2,1,False Alarm,0.3,0.09956941,0.7407,0.3179893001914025
TKT-112533,High,0,0,None,2.0,1.9488056,2.01165,1.9844119668006899
TKT-112534,Low,-2,1,False Alarm,0.3,0.09956941,1.61205,0.4922593101859093
TKT-112535,Medium,0,0,None,1.1,0.63175684,2.17515,1.151144888997078
TKT-112536,Medium,1,0,None,0.3,0.19682762,2.11995,0.6278796836733818
TKT-112537,Medium,1,0,None,0.3,0.09956941,1.96125,0.5620992884039879
TKT-112538,Medium,0,0,None,1.1,1.0012358,0.8826,1.0219525575637818
TKT-112539,High,1,0,None,2.0,1.8930382,2.4078,2.0441233456134795
TKT-112540,Medium,-1,0,None,0.3,0.09956941,1.9116,0.5521692976355552
TKT-112541,High,1,0,None,2.0,1.998326,0.0,1.5994140803813934
TKT-112542,Medium,1,0,None,0.4,2.0941286,1.2429,1.1615250185132027
TKT-112543,Medium,-1,0,None,1.1,1.0012358,2.4705,1.3395325541496277
TKT-112544,Low,-1,0,None,0.3,0.036962382,0.8283,0.3135968390852213
TKT-112545,High,1,0,None,2.0,1.8930382,1.5297,1.868503361940384
TKT-112546,Critical,0,0,None,3.0,2.996188,2.83995,2.9666557908058167
TKT-112547,Medium,1,0,None,0.15,0.12187548,1.96125,0.5024064101278782
TKT-112548,Critical,0,0,None,3.0,2.9681032,1.1277,2.6143761038780218
TKT-112549,Low,-1,0,None,0.3,0.19682762,0.0,0.20388967245817186
TKT-112550,Medium,1,0,None,0.2,0.4857986,2.76105,0.812239507585764
TKT-112551,High,1,0,None,2.0,1.8930382,2.83995,2.1305533707141877
TKT-112552,Low,0,0,None,0.2,0.04953258,1.96125,0.4995863942429424
TKT-112553,High,0,0,None,2.0,1.29454,2.0634,1.7657690227031708
TKT-112554,Medium,1,0,None,1.1,1.0012358,0.84825,1.0150825500488283
TKT-112555,High,1,0,None,2.0,1.29454,1.4595,1.6449890077114104
TKT-112556,Low,0,0,None,0.2,0.6429595,0.6504,0.44511581435799596
TKT-112557,Medium,0,0,None,1.2,1.0600208,1.7784,1.2666872918605805
TKT-112558,Medium,0,0,None,1.1,1.0012358,1.61205,1.1678425669670105
TKT-112559,Critical,0,0,None,3.0,2.996188,2.4705,2.8927657723426816
TKT-112560,Medium,0,0,None,1.2,1.0600208,1.18215,1.1474373042583466
TKT-112561,Medium,1,0,None,1.2,1.0600208,1.0503,1.1210673034191132
TKT-112562,Medium,-1,0,None,0.15,0.12187548,2.68545,0.6472464360296727
TKT-112563,High,1,0,None,2.0,1.2823856,1.07535,1.5639049649238586
TKT-112564,Low,0,0,None,0.3,0.19682762,0.2586,0.2556096717715264
TKT-112565,Medium,0,0,None,0.2,0.4857986,2.4705,0.7541295088827611
TKT-112566,High,2,1,Hidden Crisis,2.1,1.9981121,0.54585,1.7535091817378998
TKT-112567,High,0,0,None,1.3,1.4184979,2.4078,1.5630342423915864
TKT-112568,Medium,0,0,None,1.1,1.0012358,0.63615,0.9726625561714173
TKT-112569,Medium,0,0,None,1.1,0.63175684,1.39755,0.9956249028444291
TKT-112570,Medium,1,0,None,1.1,1.0012358,2.83995,1.4134225726127627
TKT-112571,Low,-1,0,None,0.3,0.09956941,0.8283,0.33550929874181745
TKT-112572,Low,0,0,None,0.05,0.15748627,0.63615,0.2048501970246434
TKT-112573,High,1,0,None,2.1,1.9981121,2.916,2.2275391638278963
TKT-112574,Medium,0,0,None,1.2,1.0600208,0.22665,0.9563373029232025
TKT-112575,High,0,0,None,2.0,1.29454,2.83995,1.9210790336132049
TKT-112576,Medium,1,0,None,1.1,0.63175684,2.616,1.239314892888069
TKT-112577,High,-1,0,None,2.0,1.29454,2.916,1.936288994550705
TKT-112578,Medium,0,0,None,1.2,1.0980611,2.68545,1.4614114165306091
TKT-112579,Medium,0,0,None,1.3,1.4184979,1.82055,1.4455842435359956
TKT-112580,Medium,-1,0,None,1.3,1.4184979,1.2429,1.3300542533397675
TKT-112581,High,0,0,None,2.0,1.9488056,1.36425,1.854931938648224
TKT-112582,Medium,0,0,None,0.3,0.09956941,1.86615,0.5430793032050133
TKT-112583,Critical,1,0,None,2.9,2.9681032,1.69665,2.6831661581993105
TKT-112584,Medium,0,0,None,1.1,1.0012358,0.5958,0.9645925521850587
TKT-112585,Medium,0,0,None,1.1,1.0012358,0.5958,0.9645925521850587
TKT-112586,High,1,0,None,2.0,1.29454,2.11995,1.777079027891159
TKT-112587,Medium,1,0,None,0.4,2.0941286,2.01165,1.3152750328183174
TKT-112588,Medium,0,0,None,2.0,1.29454,0.0,1.353089016675949
TKT-112589,High,1,0,None,2.0,1.9488056,1.4295,1.8679819464683534
TKT-112590,Medium,1,0,None,0.2,0.6429595,1.6527,0.6455758072435855
TKT-112591,High,2,1,Hidden Crisis,2.0,1.998326,1.6527,1.929954069852829
TKT-112592,Medium,1,0,None,1.0,1.0042081,2.3439,1.2702528238296509
TKT-112593,High,1,0,None,2.0,1.9488056,1.27095,1.8362719416618347
TKT-112594,High,1,0,None,2.1,1.9981121,1.82055,2.0084491789340975
TKT-112595,Medium,-1,0,None,0.3,1.3503485,2.3439,1.0764019638299942
TKT-112596,Medium,0,0,None,1.2,1.0980611,0.0,0.9243214011192322
TKT-112597,Medium,1,0,None,1.2,1.0980611,1.4295,1.2102213978767395
TKT-112598,Medium,0,0,None,1.2,1.0600208,2.916,1.4942072808742524
